X,Y,RECORD,LOCATION___GEOID,TOTAL_COLLISIONS,CYCLIST_COLLISIONS,PEDESTRIAN_COLLISIONS,XCOORD,YCOORD,LONGITUDE,LATITUDE,ObjectId
-75.7154017,45.2784009,787,CRESTWAY DR @ GROVEHURST DR (0009676),1,0,0,366356.6029,5015682.214,-75.7154017,45.2784009,187
-75.70236671,45.28636178,788,CRESTWAY DR @ PRINCE OF WALES DR (0010323),4,0,0,367370.526,5016576.909,-75.70236671,45.28636178,188
-75.7155515,45.27650246,789,CRESTWAY DR @ STRANDHERD DR (0010538),2,0,1,366346.9028,5015471.134,-75.7155515,45.27650246,189
-75.66658369,45.38795929,790,CROCUS AVE @ NIAGARA DR (0008101),1,0,0,370060.7167,5027895.543,-75.66658369,45.38795929,190
-75.84651629,45.27291689,791,CROWNRIDGE DR @ HOPE SIDE RD (0010357),1,0,0,356074.7927,5014981.066,-75.84651629,45.27291689,191
-75.78838188,45.36517945,792,CROYDON AVE @ RICHMOND RD (0002652),9,0,1,360545.6868,5025272.52,-75.78838188,45.36517945,192
-75.62875215,45.40074305,793,CUBA AVE @ SMYTH RD (0007728),1,0,0,373007.7339,5029347.553,-75.62875215,45.40074305,193
-75.68815591,45.42879771,794,CUMBERLAND ST @ GEORGE ST (0008508),3,0,0,368325.7076,5032416.59,-75.68815591,45.42879771,194
-75.68474083,45.42456201,795,CUMBERLAND ST @ LAURIER AVE (0007751),6,0,2,368597.7041,5031948.584,-75.68474083,45.42456201,195
-75.69010287,45.43117811,796,CUMBERLAND ST @ MURRAY ST (0008237),4,1,0,368170.6969,5032679.585,-75.69010287,45.43117811,196
-75.68754346,45.42801394,797,CUMBERLAND ST @ RIDEAU ST (0007759),11,0,2,368374.511,5032329.974,-75.68754346,45.42801394,197
-75.69063061,45.43180272,798,CUMBERLAND ST @ ST. PATRICK ST (0008238),2,0,1,368128.7047,5032748.582,-75.69063061,45.43180272,198
-75.68894754,45.42974827,799,CUMBERLAND ST @ YORK ST (0008416),4,1,0,368262.6987,5032521.6,-75.68894754,45.42974827,199
-75.63692971,45.43580992,800,CUMMINGS AVE @ BURN ST (0008485),2,1,0,372325.7216,5033237.589,-75.63692971,45.43580992,200
-75.76924036,45.34879786,201,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD (0011468),6,1,0,362061.6866,5023465.505,-75.76924036,45.34879786,201
-75.77473167,45.34651125,202,BASELINE RD @ CENTREPOINTE DR W/COBDEN RD (0002108),11,0,0,361633.6814,5023207.51,-75.77473167,45.34651125,202
-75.73975727,45.3614286,203,BASELINE RD @ CLYDE AVE (0002343),20,0,0,364358.7033,5024890.513,-75.73975727,45.3614286,203
-75.76028533,45.35262648,204,BASELINE RD @ COLLEGE SQUARE SC (0008826),5,0,0,362759.4873,5023897.376,-75.76028533,45.35262648,204
-75.74957874,45.35716531,205,BASELINE RD @ CORDOVA ST (0003208),9,1,0,363593.6882,5024409.526,-75.74957874,45.35716531,205
-75.72694266,45.36698492,206,BASELINE RD @ FARLANE BLVD (0002725),8,0,0,365356.6921,5025517.533,-75.72694266,45.36698492,206
-75.75154254,45.35633215,207,BASELINE RD @ FERGUSON ST (0003206),2,0,0,363440.6901,5024315.507,-75.75154254,45.35633215,207
-75.7165398,45.37151234,208,BASELINE RD @ FISHER AVE (0002346),16,0,0,366166.6936,5026028.533,-75.7165398,45.37151234,208
-75.78802152,45.3409886,209,BASELINE RD @ GREENBANK RD (0002357),26,1,0,360597.6843,5022584.5,-75.78802152,45.3409886,209
-75.79257494,45.33910016,210,BASELINE RD @ GUTHRIE ST (0002188),1,0,1,360242.6766,5022371.5,-75.79257494,45.33910016,210
-75.80453021,45.33393626,211,BASELINE RD @ JOHN SUTHERLAND DR/VALLEY STREAM (0000011),3,1,0,359310.6671,5021789.491,-75.80453021,45.33393626,211
-75.73482778,45.36354621,212,BASELINE RD @ LOBLAWS SC (0009097),9,1,0,364742.6511,5025129.497,-75.73482778,45.36354621,212
-75.72643737,45.33379403,213,210 W OF MERIVALE RD @ WEST HUNT CLUB RD (0004688),2,0,0,365431.703,5021829.496,-75.72643737,45.33379403,213
-75.69063737,45.33558401,214,225 E OF RIVERSIDE DR / T & T SC @ HUNT CLUB RD (0013516),4,0,0,368235.7,5022055.98,-75.69063737,45.33558401,214
-75.93455255,45.35668365,215,250 N OF KLONDIKE RD @ MARCH RD (0013528),1,0,0,349101.82,5024237.59,-75.93455255,45.35668365,215
-75.66962712,45.41628023,216,472 E OF CHESTNUT ST/UOTTAWA @ LEES AVE (0008222),2,0,0,369789.92,5031040.34,-75.66962712,45.41628023,216
-75.53934402,45.20784721,217,5TH LINE RD @ SNAKE ISLAND RD (0005065),1,0,0,380262.7656,5007991.401,-75.53934402,45.20784721,217
-75.49609573,45.27916266,218,8TH LINE RD @ IVESON DR (0010756),1,0,0,383561.4499,5015957.691,-75.49609573,45.27916266,218
-75.51093118,45.3046397,219,8TH LINE RD @ MITCH OWENS RD (0003574),2,0,0,382362.7959,5018774.472,-75.51093118,45.3046397,219
-75.45474741,45.20111976,220,8TH LINE RD @ SPRINGHILL RD (0001841),1,0,0,386917.7899,5007326.377,-75.45474741,45.20111976,220
-75.47277,45.23583039,221,8TH LINE RD @ VICTORIA ST (0001616),1,0,0,385452.7977,5011165.418,-75.47277,45.23583039,221
-75.76819939,45.37114415,222,AARON AVE @ CARLING AVE (0002779),1,0,0,362120.6869,5025949.535,-75.76819939,45.37114415,222
-75.87485238,45.30055228,223,ABBEYHILL DR @ EAGLESON RD (0003404),11,0,1,353827.6249,5018034.456,-75.87485238,45.30055228,223
-75.93366135,45.32053939,1,AKENHEAD CRES/BRUNSKILL WAY @ KEYROCK DR (0012707),1,0,0,349199.8841,5020221.469,-75.93366135,45.32053939,224
-75.8987348,45.27226183,224,ABBOTT ST @ IBER RD (0010542),3,0,0,351978.0754,5014876.396,-75.8987348,45.27226183,225
-75.91200379,45.26404329,225,ABBOTT ST @ MOSS HILL TR (0000054),1,0,0,350943.5877,5013955.427,-75.91200379,45.26404329,226
-75.90925018,45.26574955,226,ABBOTT ST @ SHEA RD (0010341),2,0,0,351158.2914,5014146.616,-75.90925018,45.26574955,227
-75.92091667,45.25847347,227,ABBOTT ST @ STITTSVILLE MAIN ST (0000082),2,0,0,350248.5843,5013331.417,-75.92091667,45.25847347,228
-75.92868016,45.25359622,228,ABBOTT ST W @ WEST RIDGE DR (0009770),1,1,0,349643.1165,5012785.084,-75.92868016,45.25359622,229
-75.70993327,45.40127955,229,ABERDEEN ST @ PRESTON ST (0005695),2,0,0,366651.6947,5029341.563,-75.70993327,45.40127955,230
-75.73084935,45.25931832,230,ABETTI RDG/RIVERSTONE DR @ JOCKVALE RD (0009699),3,0,0,365164.8641,5013549.969,-75.73084935,45.25931832,231
-75.79287486,45.33756327,231,ABINGDON DR @ MONTEREY DR (0001312),1,0,0,360220.6701,5022200.503,-75.79287486,45.33756327,232
-75.67122796,45.44240799,232,ACACIA AVE @ BEECHWOOD AVE (0005753),2,0,0,369634.7076,5033942.597,-75.67122796,45.44240799,233
-75.7083349,45.39864981,233,ADELINE ST @ PRESTON ST (0006113),2,0,0,366779.7004,5029050.555,-75.7083349,45.39864981,234
-75.70614106,45.39933655,234,ADELINE ST @ ROCHESTER ST (0006095),1,0,0,366950.7045,5029128.562,-75.70614106,45.39933655,235
-75.7682484,45.35644941,235,ADIRONDACK DR @ IRIS ST (0002579),1,0,0,362131.6901,5024316.507,-75.7682484,45.35644941,236
-75.76412417,45.35362436,236,ADIRONDACK DR @ WOODROFFE AVE (0005644),3,0,0,362457.686,5024005.512,-75.76412417,45.35362436,237
-75.60389988,45.38588286,237,AGES DR @ HAWTHORNE RD (0006397),4,0,0,374971.7412,5027717.536,-75.60389988,45.38588286,238
-75.75133132,45.36654443,238,AGINCOURT RD @ MAITLAND AVE (0003375),4,0,0,363446.6866,5025450.527,-75.75133132,45.36654443,239
-75.80320675,45.35862075,239,AHEARN AVE @ DOANE ST (0002790),1,0,0,359390.6665,5024533.508,-75.80320675,45.35862075,240
-75.80284471,45.35899661,240,AHEARN AVE @ RITCHIE ST (0002791),1,0,0,359418.6695,5024575.523,-75.80284471,45.35899661,241
-75.6549152,45.35014629,241,AIRPORT PKWY @ HUNT CLUB RD (0010856),9,0,0,371018.528,5023702.998,-75.6549152,45.35014629,242
-75.6592785,45.35489956,242,AIRPORT PKWY @ HUNT CLUB RD RAMP 42 (0011622),2,0,0,370671.1171,5024227.639,-75.6592785,45.35489956,243
-75.65727974,45.32651055,243,AIRPORT PKWY @ UPLANDS DR (0008694),1,0,0,370860.7295,5021074.484,-75.65727974,45.32651055,244
-75.65163209,45.33140015,244,AIRPORT PKWY @ UPLANDS DR RAMP 62 (0004115),1,0,0,371297.7254,5021622.497,-75.65163209,45.33140015,245
-75.68423363,45.37367977,245,AIRPORT PKWY/BROOKFIELD RD @ FLANNERY DR/AIRPORT PKWY RAMPS 52A/53 (0006850),2,0,0,368694.7209,5026294.528,-75.68423363,45.37367977,246
-75.66664466,45.36902648,246,AIRPORT PKWY/WALKLEY RD NB OFF RAMP @ WALKLEY RD (0011348),5,0,0,370077.7248,5025791.53,-75.66664466,45.36902648,247
-75.73082096,45.3652832,247,BASELINE RD @ MERIVALE RD (0002342),17,1,0,365054.6964,5025325.515,-75.73082096,45.3652832,248
-75.79832763,45.33719192,248,BASELINE RD @ MONTEREY DR (0001125),4,0,0,359793.6711,5022155.499,-75.79832763,45.33719192,249
-75.75609888,45.3544002,249,BASELINE RD @ NAVAHO DR (0003158),15,0,0,363085.6907,5024097.506,-75.75609888,45.3544002,250
-75.78049243,45.34407299,250,BASELINE RD @ ROCKWAY CRES (0002187),1,0,0,361184.6759,5022932.504,-75.78049243,45.34407299,251
-75.80043861,45.33569304,251,BASELINE RD @ SANDCASTLE DR (0001122),1,0,0,359629.669,5021987.493,-75.80043861,45.33569304,252
-75.76297748,45.35150221,252,BASELINE RD @ WOODROFFE AVE (0002225),25,0,0,362549.6902,5023770.505,-75.76297748,45.35150221,253
-75.72344956,45.36849997,253,BASELINE RD @ ZENA ST (0002730),1,1,0,365628.697,5025688.53,-75.72344956,45.36849997,254
-75.7074628,45.37513916,254,BASELINE RD/HERON RD @ PRINCE OF WALES DR (0002345),11,0,0,366873.7065,5026438.532,-75.7074628,45.37513916,255
-75.81313806,45.33427627,255,BASELINE RD/HWY 416 RICHMOND IC75R53 @ RICHMON (0000148),5,0,0,358635.6649,5021821.487,-75.81313806,45.33427627,256
-75.72729272,45.34724977,256,BASIL MACDONALD WAY @ GRANT CARMAN DR (0010302),1,0,0,365350.3162,5023324.152,-75.72729272,45.34724977,257
-75.74476937,45.35505481,257,BASSANO ST @ LOTTA AVE (0001421),2,0,0,363972.6902,5024178.514,-75.74476937,45.35505481,258
-75.741786,45.39494436,258,BASSETT LANE @ LEIGHTON TER (0006292),1,0,0,364164.6863,5028613.552,-75.741786,45.39494436,259
-75.91131341,45.25686761,259,BASSWOOD AVE @ CARLETON CATHCART ST (0000320),1,0,0,351003.586,5013158.42,-75.91131341,45.25686761,260
-75.61889668,45.43488928,260,BATHGATE DR @ RAINBOW CRES S (0009497),1,1,0,373737.7266,5033150.58,-75.61889668,45.43488928,261
-75.69945436,45.40972826,261,BAY ST @ GLADSTONE AVE (0007724),2,0,0,367462.7107,5030288.564,-75.69945436,45.40972826,262
-75.70653001,45.4180925,262,BAY ST @ QUEEN ST (0006360),1,0,0,366899.6969,5031212.583,-75.70653001,45.4180925,263
-75.70547371,45.41687923,263,BAY ST @ SLATER ST (0005127),11,2,0,366983.6978,5031078.57,-75.70547371,45.41687923,264
-75.70219419,45.41295097,264,BAY ST @ SOMERSET ST (0007204),5,1,1,367244.6994,5030644.568,-75.70219419,45.41295097,265
-75.70759847,45.41935057,265,BAY ST @ WELLINGTON ST (0010737),4,1,0,366814.698,5031351.567,-75.70759847,45.41935057,266
-75.94225776,45.16484671,266,BAYBERRY LANE @ OWLSHEAD RD (0005479),1,0,0,348645.54,5002915.361,-75.94225776,45.16484671,267
-75.65180524,45.37789794,267,BAYCREST DR @ CEDARWOOD DR (0006999),1,0,0,371229.7263,5026789.536,-75.65180524,45.37789794,268
-75.6502334,45.3771303,268,BAYCREST DR @ SANDALWOOD DR (0007085),1,0,0,371353.7315,5026705.528,-75.6502334,45.3771303,269
-75.64938079,45.3760891,269,BAYCREST DR @ WALKLEY RD (0006958),9,0,1,371421.7306,5026590.527,-75.64938079,45.3760891,270
-75.89331904,45.33967972,270,BAYFIELD AVE @ CARLING AVE (0000580),2,0,0,352346.6268,5022371.5,-75.89331904,45.33967972,271
-75.80644637,45.35149146,271,BAYSHORE DR @ BAYSHORE CS (0005412),1,0,0,359143.6802,5023739.057,-75.80644637,45.35149146,272
-75.80356483,45.34813963,272,BAYSHORE DR @ RICHMOND RD (0010407),5,0,0,359372.6852,5023368.526,-75.80356483,45.34813963,273
-75.80733507,45.35272086,273,BAYSHORE DR @ WOODRIDGE CRES N (0001209),7,0,0,359072.871,5023875.078,-75.80733507,45.35272086,274
-75.80532325,45.34941898,274,BAYSHORE DR @ WOODRIDGE CRES S (0000360),18,0,0,359233.669,5023509.506,-75.80532325,45.34941898,275
-75.71823083,45.40257848,275,BAYSWATER AVE @ GLADSTONE AVE (0006164),3,0,0,366000.7044,5029479.566,-75.71823083,45.40257848,276
-75.72057869,45.40648194,276,BAYSWATER AVE @ SOMERSET ST (0006486),3,1,1,365812.7005,5029911.568,-75.72057869,45.40648194,277
-76.07268459,45.48679189,277,BAYVIEW DR @ CONSTANCE BAY RD (0010708),1,0,0,338202.6072,5038629.659,-76.07268459,45.48679189,278
-75.72431011,45.40794708,278,BAYVIEW RD @ SCOTT ST/ALBERT ST (0005646),4,0,0,365519.037,5030071.564,-75.72431011,45.40794708,279
-75.56569387,45.4337915,279,BEARBROOK RD @ 43 OF CENTREPARK DR S (0009267),1,0,0,377901.7392,5033075.572,-75.56569387,45.4337915,280
-75.56589224,45.43416202,280,BEARBROOK RD @ CENTREPARK DR S (0003622),1,0,0,377885.7403,5033116.567,-75.56589224,45.43416202,281
-75.56807866,45.43954308,281,BEARBROOK RD @ NORTHPARK DR N (0004130),1,0,0,377707.7416,5033712.575,-75.56807866,45.43954308,282
-75.56990663,45.44031384,282,BEARBROOK RD @ WESTPARK DR N (0003621),1,0,0,377563.7424,5033796.573,-75.56990663,45.44031384,283
-75.56774236,45.43823551,283,BEARBROOK RD @ WESTPARK DR S (0012411),1,0,0,377735.7364,5033567.571,-75.56774236,45.43823551,284
-75.5752542,45.45334233,284,BEARBROOK RD/ROCKCLIFFE PKWY @ ST. JOSEPH BLVD (0012382),8,0,0,377128.7343,5035239.592,-75.5752542,45.45334233,285
-75.73073246,45.28606544,285,BEATRICE DR @ CLARIDGE DR (0009697),1,0,0,365145.6836,5016522.355,-75.73073246,45.28606544,286
-75.72747564,45.27834984,286,BEATRICE DR @ DEERFOX DR (0005503),1,0,0,365409.3824,5015667.392,-75.72747564,45.27834984,287
-75.72601414,45.27522716,287,BEATRICE DR @ STRANDHERD DR (0005447),5,0,1,365527.377,5015321.482,-75.72601414,45.27522716,288
-75.89227386,45.30975315,288,BEAUFORT DR @ CHIMO DR (0003978),1,1,0,352453.624,5019046.469,-75.89227386,45.30975315,289
-75.64351937,45.38798656,289,BEAUMONT RD @ KILBORN AVE (0007908),1,0,0,371866.7357,5027917.535,-75.64351937,45.38798656,290
-75.53190196,45.45465663,290,BEAUSEJOUR DR @ DES FAISANS GT (0004245),1,0,0,380517.7542,5035425.57,-75.53190196,45.45465663,291
-75.52978243,45.45896699,291,BEAUSEJOUR DR @ HUNTER'S RUN DR (0003747),1,0,0,380677.7468,5035906.576,-75.52978243,45.45896699,292
-75.52025938,45.46027142,292,BEAUSEJOUR DR @ JEANNE D'ARC BLVD (0003636),3,0,0,381420.7471,5036060.571,-75.52025938,45.46027142,293
-75.52495145,45.45882695,293,BEAUSEJOUR DR N @ ORLEANS BLVD (0003637),1,0,0,381055.7508,5035895.585,-75.52495145,45.45882695,294
-75.68457338,45.43264149,294,BEAUSOLEIL DR @ CLARENCE ST (0008932),1,0,0,368601.7046,5032846.581,-75.68457338,45.43264149,295
-75.68403283,45.43201667,295,BEAUSOLEIL DR @ YORK ST (0011521),1,0,0,368644.7031,5032777.574,-75.68403283,45.43201667,296
-75.90343668,45.32762058,296,BEAVERBROOK LANE @ BEAVERBROOK RD (0003100),1,0,0,351563.6138,5021025.48,-75.90343668,45.32762058,297
-75.59783992,45.42324262,297,BEAVERPOND DR @ BLAIR RD (0004166),2,0,0,375399.7299,5031874.567,-75.59783992,45.42324262,298
-75.71339393,45.39950372,298,BEECH ST @ LORETTA AVE (0005637),1,0,0,366382.7005,5029141.563,-75.71339393,45.39950372,299
-75.7095208,45.40062873,299,BEECH ST @ PRESTON ST (0006160),3,0,0,366684.6963,5029269.556,-75.7095208,45.40062873,300
-75.6727997,45.44156462,300,BEECHWOOD AVE @ CHAPLEAU AVE (0007193),1,0,0,369512.7149,5033847.608,-75.6727997,45.44156462,301
-75.87070562,45.28140695,2,AKERSON RD @ OAKGLADE AVE (0014082),1,0,0,354169.4449,5015909.437,-75.87070562,45.28140695,302
-75.74979928,45.2747466,3,ALBERNI ST @ WESSEX RD (0001301),1,0,0,363661.6791,5015250.442,-75.74979928,45.2747466,303
-75.70029403,45.41994762,4,ALBERT ST @ BANK ST (0002115),5,0,2,367385.6961,5031423.574,-75.70029403,45.41994762,304
-75.70598935,45.41746787,5,ALBERT ST @ BAY ST (0006357),3,0,0,366942.6954,5031143.587,-75.70598935,45.41746787,305
-75.7126209,45.41286134,6,ALBERT ST @ BOOTH ST (0002162),17,0,1,366428.6932,5030626.567,-75.7126209,45.41286134,306
-75.71008226,45.41440953,7,ALBERT ST @ BRICKHILL ST (0010802),1,0,0,366625.7043,5030800.563,-75.71008226,45.41440953,307
-75.70859873,45.41634305,8,ALBERT ST @ BRONSON AVE (0002160),5,0,0,366739.7043,5031016.574,-75.70859873,45.41634305,308
-75.70893664,45.41594042,9,ALBERT ST @ COMMISSIONER ST (0002171),1,0,0,366713.6973,5030971.57,-75.70893664,45.41594042,309
-75.69431589,45.42249727,10,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE (0002226),10,0,0,367850.7116,5031711.581,-75.69431589,45.42249727,310
-75.71071832,45.41369406,11,ALBERT ST @ EMPRESS AVE (0010851),5,0,0,366576.701,5030720.566,-75.71071832,45.41369406,311
-75.70240257,45.41902651,12,ALBERT ST @ KENT ST (OTTAWA) (0003136),5,0,0,367221.6948,5031319.574,-75.70240257,45.41902651,312
-75.70444657,45.418141,13,ALBERT ST @ LYON ST (0002208),9,0,1,367062.7002,5031219.584,-75.70444657,45.418141,313
-75.6963601,45.42162981,14,ALBERT ST @ METCALFE ST (0002117),1,0,0,367691.7005,5031613.582,-75.6963601,45.42162981,314
-75.69832678,45.42080669,15,ALBERT ST @ O'CONNOR ST (0002116),1,0,0,367538.7025,5031520.573,-75.69832678,45.42080669,315
-75.71606471,45.41142729,16,ALBERT ST @ PRESTON ST (0002217),2,0,0,366160.697,5030464.571,-75.71606471,45.41142729,316
-75.63618795,45.34192989,17,ALBION RD @ BADEN AVE/MAASS GT (0012539),1,0,1,372495.736,5022805.502,-75.63618795,45.34192989,317
-75.64301286,45.35389555,18,ALBION RD @ BANK ST (0012409),6,0,1,371946.7279,5024129.499,-75.64301286,45.35389555,318
-75.64102397,45.35038014,19,ALBION RD @ BRIDLE PATH DR (0009630),3,1,0,372106.7288,5023740.502,-75.64102397,45.35038014,319
-75.64576013,45.35876658,20,ALBION RD @ CAHILL DR (0007499),2,0,1,371725.731,5024668.518,-75.64576013,45.35876658,320
-75.63964426,45.34794024,21,ALBION RD @ D'AOUST AVE (0009629),1,0,0,372217.7347,5023470.516,-75.63964426,45.34794024,321
-75.62008203,45.31407265,22,ALBION RD @ DEL ZOTTO AVE (0009359),2,0,0,373791.7449,5019723.474,-75.62008203,45.31407265,322
-75.61737035,45.30941799,23,ALBION RD @ FINDLAY CREEK DR (0013587),2,0,0,374010.0249,5019208.543,-75.61737035,45.30941799,323
-75.65329594,45.37212286,24,ALBION RD @ HEATHERINGTON RD (0011316),1,0,0,371119.7267,5026146.534,-75.65329594,45.37212286,324
-75.60971213,45.29620174,25,ALBION RD @ HIGH RD (0004208),2,0,0,374626.7552,5017746.473,-75.60971213,45.29620174,325
-75.64399503,45.35562183,26,ALBION RD @ HUNT CLUB RD (0006974),19,0,0,371867.7337,5024320.518,-75.64399503,45.35562183,326
-75.63371377,45.33765472,27,ALBION RD @ LESTER RD (0004175),5,0,0,372694.7432,5022332.496,-75.63371377,45.33765472,327
-75.59381579,45.26960206,28,ALBION RD @ MITCH OWENS RD (0004212),6,0,0,375906.7541,5014804.449,-75.59381579,45.26960206,328
-75.60392333,45.28650966,29,ALBION RD @ RIDEAU RD (0009356),2,0,0,375092.7522,5016674.46,-75.60392333,45.28650966,329
-75.63754318,45.34427084,30,ALBION RD @ ROSEBELLA AVE (0009551),2,0,0,372386.7427,5023064.507,-75.63754318,45.34427084,330
-75.63871138,45.34634037,31,ALBION RD @ WYLDEWOOD ST (0009604),1,0,0,372292.7366,5023293.509,-75.63871138,45.34634037,331
-75.65436585,45.3740025,32,ALBION RD/COLLISTON CRES E @ WALKLEY RD (0011422),6,0,1,371033.7297,5026354.534,-75.65436585,45.3740025,332
-75.74087133,45.34397842,33,ALDERCREST DR/MALCOLM PL @ FIELDROW ST (0001375),1,0,0,364289.7061,5022950.496,-75.74087133,45.34397842,333
-75.64119377,45.34674605,34,ALDERWOOD ST @ TRAPPER'S RD (0009613),1,0,0,372097.7299,5023336.513,-75.64119377,45.34674605,334
-75.65155361,45.32898147,35,ALERT RD/AIRPORT PKWY/UPLANDS DR RAMP 62 @ LES (0003652),5,0,0,371306.7078,5021353.781,-75.65155361,45.32898147,335
-75.64129147,45.42885087,36,ALESTHER ST @ DONALD ST (0008493),4,1,0,371992.7205,5032460.584,-75.64129147,45.42885087,336
-75.63969787,45.42606733,37,ALESTHER ST @ QUEEN MARY ST (0008476),1,0,0,372120.7262,5032152.584,-75.63969787,45.42606733,337
-75.65453964,45.43857828,38,ALFRED ST @ MONTREAL RD (0009799),1,0,1,370944.7056,5033530.597,-75.65453964,45.43857828,338
-76.07701208,45.48381482,39,ALLBIRCH RD @ CONSTANCE BAY RD (0006015),2,0,0,337866.0759,5038297.027,-76.07701208,45.48381482,339
-75.65712371,45.43156928,40,ALLEN BLVD @ MCARTHUR AVE (0009809),1,0,0,370750.7051,5032749.572,-75.65712371,45.43156928,340
-75.78904466,45.36221402,41,ALPINE AVE @ CARLING AVE (0011382),10,1,0,360496.677,5024942.519,-75.78904466,45.36221402,341
-75.66170293,45.37429949,42,ALTA VISTA DR @ AYERS AVE (0006848),1,0,0,370458.7146,5026381.527,-75.66170293,45.37429949,342
-75.66441601,45.37269253,43,ALTA VISTA DR @ BANK ST (0011318),11,0,0,370248.0691,5026200.739,-75.66441601,45.37269253,343
-75.66018452,45.40527088,44,ALTA VISTA DR @ CLUNY ST (0007989),1,0,0,370541.7257,5029824.559,-75.66018452,45.40527088,344
-75.66294096,45.3890305,45,ALTA VISTA DR @ CUNNINGHAM AVE (0008112),4,0,0,370344.7229,5028017.545,-75.66294096,45.3890305,345
-75.65846994,45.40804782,46,ALTA VISTA DR @ DORION AVE (0007456),2,0,0,370672.7173,5030134.559,-75.65846994,45.40804782,346
-75.66169043,45.39760602,47,ALTA VISTA DR @ FAIRCREST RD (0007580),1,0,0,370432.7159,5028971.547,-75.66169043,45.39760602,347
-75.66270813,45.3866351,48,ALTA VISTA DR @ KILBORN AVE (0008082),6,0,0,370365.7231,5027751.539,-75.66270813,45.3866351,348
-75.66242457,45.39200536,49,ALTA VISTA DR @ MOUNTBATTEN AVE (0007378),2,0,1,370381.7166,5028348.557,-75.66242457,45.39200536,349
-75.66221026,45.38316701,50,ALTA VISTA DR @ RANDALL AVE (0008072),2,0,0,370408.7216,5027366.542,-75.66221026,45.38316701,350
-75.66204758,45.39677178,51,ALTA VISTA DR @ ROGER RD (0007583),1,0,0,370405.7192,5028878.548,-75.66204758,45.39677178,351
-75.66167579,45.39859586,52,ALTA VISTA DR @ SMYTH RD (0011353),25,0,0,370432.7159,5029081.558,-75.66167579,45.39859586,352
-75.66139243,45.37975955,53,ALTA VISTA DR @ WESMAR DR (0007865),1,0,0,370476.7125,5026988.545,-75.66139243,45.37975955,353
-75.70102154,45.32298256,54,AMBERWOOD CRES @ PRINCE OF WALES DR (0000048),2,0,0,367435.7057,5020647.493,-75.70102154,45.32298256,354
-75.71479993,45.36990766,55,AMBRIDGE WAY S @ MALIBU TER S (0002085),1,0,0,366304.7127,5025851.536,-75.71479993,45.36990766,355
-75.50087455,45.47328641,56,AMIENS ST @ PRESTONE DR (0004883),1,0,0,382918.7573,5037525.583,-75.50087455,45.47328641,356
-75.49531818,45.47362139,57,AMIENS ST @ TENTH LINE RD (0004168),4,0,0,383352.7279,5037568.225,-75.49531818,45.47362139,357
